1980,BOS,LarryBird,NateArchibald,CedricMaxwell,ChrisFord,RobertParish,KevinMchale,RickRobey,JeromeHenderson
1996,WA1,JuwanHoward,RodStrickland,CalbertCheaney,ChrisWebber,TracyMurray,GheorgheMuresan,HarveyGrant,ChrisWhitney
1997,ATL,SteveSmith,MookieBlaylock,DikembeMutombo,AlanHenderson,TyroneCorbin,EldridgeRecasner,ChristianLaettner,ChuckyBrown
1997,CHA,GlenRice,AnthonyMason,VladeDivac,DavidWesley,BobbyPhills,DellCurry,B.j.Armstrong,J.r.Reid
1997,CHI,MichaelJordan,ScottiePippen,DennisRodman,ToniKukoc,RonHarper,LucLongley,SteveKerr,ScottBurrell
1997,CLE,CedricHenderson,ShawnKemp,ZydrunasIlgauskas,WesleyPerson,BrevinKnight,DerekAnderson,VitalyPotapenko,BobSura
1997,HOU,HakeemOlajuwon,ClydeDrexler,KevinWillis,MattMaloney,MarioElie,EddieJohnson,CharlesBarkley,BrentPrice
1997,IND,ReggieMiller,MarkJackson,RikSmits,DaleDavis,AntonioDavis,ChrisMullin,JalenRose,DerrickMckey
1997,LAL,ShaquilleO'neal,EddieJones,RickFox,RobertHorry,NickVan Exel,DerekFisher,KobeBryant,CorieBlount
1997,MIA,TimHardaway,P.j.Brown,VoshonLenard,AlonzoMourning,JamalMashburn,EricMurdock,DanMajerle,KeithAskins
1997,MIN,AnthonyPeeler,StephonMarbury,KevinGarnett,TerryPorter,SamMitchell,TomHammonds,MichaelWilliams,ReggieJordan
1997,NJN,KerryKittles,ShermanDouglas,JaysonWilliams,KendallGill,ChrisGatling,KeithVanhorn,LuciousHarris,RonySeikaly
1997,NYK,AllanHouston,CharlesOakley,JohnStarks,LarryJohnson,CharlieWard,ChrisChilds,ChrisMills,PatrickEwing
1997,PHO,JasonKidd,AntonioMcdyess,GeorgeMccloud,KevinJohnson,MarkBryant,CliffordRobinson,DennisScott,RexChapman
1997,POR,IsaiahRider,DamonStoudamire,RasheedWallace,BrianGrant,ArvydasSabonis,WaltWilliams,KelvinCato,StaceyAugmon
1997,SAS,TimDuncan,DavidRobinson,AveryJohnson,JarenJackson,VinnyDel Negro,ChuckPerson,WillPerdue,ReggieGeary
1997,SEA,GaryPayton,DetlefSchrempf,VinBaker,HerseyHawkins,JeromeKersey,SamPerkins,DaleEllis,GregAnthony
1997,UTA,KarlMalone,BryonRussell,JeffHornacek,JohnStockton,ShandonAnderson,HowardEisley,GregOstertag,GregFoster
1998,ATL,DikembeMutombo,MookieBlaylock,GrantLong,SteveSmith,TyroneCorbin,ChrisCrawford,AnthonyJohnson,EdGray
1998,DET,LindseyHunter,GrantHill,JoeDumars,JerryStackhouse,ChristianLaettner,JeromeWilliams,BisonDele,JudBuechler
1998,HOU,ScottiePippen,CharlesBarkley,SamMack,HakeemOlajuwon,BrentPrice,CuttinoMobley,MichaelDickerson,OthellaHarrington
1998,IND,ReggieMiller,MarkJackson,DaleDavis,JalenRose,AntonioDavis,RikSmits,ChrisMullin,DerrickMckey
1998,LAL,KobeBryant,ShaquilleO'neal,GlenRice,DerekFisher,RickFox,J.r.Reid,RobertHorry,DerekHarper
1998,MIA,AlonzoMourning,TimHardaway,DanMajerle,JamalMashburn,P.j.Brown,TerryPorter,ClarenceWeatherspoon,VoshonLenard
1998,MIL,RayAllen,GlennRobinson,SamCassell,ErvinJohnson,TimThomas,MichaelCurry,HaywoodeWorkman,DellCurry
1998,MIN,KevinGarnett,TerrellBrandon,SamMitchell,AnthonyPeeler,JoeSmith,DeanGarrett,MalikSealy,RadoslavNesterovic
1998,NYK,AllanHouston,LatrellSprewell,LarryJohnson,MarcusCamby,ChrisChilds,CharlieWard,KurtThomas,PatrickEwing
1998,ORL,AnferneeHardaway,DarrellArmstrong,NickAnderson,HoraceGrant,IsaacAustin,BoOutlaw,MattHarpring,MichaelDoleac
1998,PHI,AllenIverson,EricSnow,GeorgeLynch,MattGeiger,TheoRatliff,LarryHughes,TyroneHill,AaronMckie
1998,PHO,JasonKidd,TomGugliotta,CliffordRobinson,GeorgeMccloud,DannyManning,RexChapman,PatGarrity,LucLongley
1998,POR,BrianGrant,RasheedWallace,IsaiahRider,DamonStoudamire,ArvydasSabonis,JimJackson,GregAnthony,WaltWilliams
1998,SAC,VladeDivac,ChrisWebber,JasonWilliams,CorlissWilliamson,VernonMaxwell,JonBarry,PejaStojakovic,TariqAbdul-wahad
1998,SAS,TimDuncan,AveryJohnson,DavidRobinson,SeanElliott,MarioElie,JarenJackson,MalikRose,JeromeKersey
1998,UTA,KarlMalone,BryonRussell,JohnStockton,JeffHornacek,ShandonAnderson,GregOstertag,HowardEisley,ThurlBailey
1999,CHA,AnthonyMason,EddieJones,DerrickColeman,DavidWesley,EldenCampbell,BradMiller,BaronDavis,EddieRobinson
1999,DET,JerryStackhouse,LindseyHunter,MichaelCurry,TerryMills,ChristianLaettner,JeromeWilliams,GrantHill,JohnCrotty
1999,IND,JalenRose,ReggieMiller,DaleDavis,MarkJackson,AustinCroshere,TravisBest,RikSmits,SamPerkins
1999,LAL,ShaquilleO'neal,KobeBryant,GlenRice,RonHarper,RobertHorry,A.c.Green,BrianShaw,RickFox
1999,MIA,JamalMashburn,AlonzoMourning,DanMajerle,P.j.Brown,AnthonyCarter,TimHardaway,ClarenceWeatherspoon,BruceBowen
1999,MIL,RayAllen,SamCassell,GlennRobinson,ErvinJohnson,DarvinHam,TimThomas,VinnyDel Negro,ScottWilliams
1999,MIN,KevinGarnett,TerrellBrandon,RadoslavNesterovic,MalikSealy,WallySzczerbiak,AnthonyPeeler,JoeSmith,SamMitchell
1999,NYK,LatrellSprewell,AllanHouston,LarryJohnson,PatrickEwing,CharlieWard,MarcusCamby,ChrisChilds,KurtThomas
1999,PHI,AllenIverson,TheoRatliff,TyroneHill,AaronMckie,GeorgeLynch,ToniKukoc,EricSnow,MattGeiger
1999,PHO,AnferneeHardaway,CliffordRobinson,ShawnMarion,RodneyRogers,JasonKidd,CorieBlount,LucLongley,KevinJohnson
1999,POR,ScottiePippen,RasheedWallace,SteveSmith,ArvydasSabonis,DamonStoudamire,BrianGrant,DetlefSchrempf,GregAnthony
1999,SAC,ChrisWebber,VladeDivac,JasonWilliams,NickAnderson,PejaStojakovic,JonBarry,TonyDelk,CorlissWilliamson
1999,SAS,DavidRobinson,AveryJohnson,SamakiWalker,SeanElliott,MarioElie,TerryPorter,MalikRose,AntonioDaniels
1999,SEA,GaryPayton,HoraceGrant,VinBaker,RashardLewis,BrentBarry,ShammondWilliams,RubenPatterson,GregFoster
1999,TOR,VinceCarter,TracyMcgrady,CharlesOakley,AntonioDavis,MuggsyBogues,KevinWillis,DougChristie,DellCurry
1999,UTA,KarlMalone,BryonRussell,JohnStockton,JeffHornacek,OldenPolynice,HowardEisley,GregOstertag,ArmenGilliam
2000,CHA,JamalMashburn,BaronDavis,DavidWesley,P.j.Brown,EldenCampbell,EddieRobinson,JamaalMagloire,DerrickColeman
2000,DAL,MichaelFinley,DirkNowitzki,JuwanHoward,SteveNash,ShawnBradley,HowardEisley,CalvinBooth,GregBuckner
2000,IND,ReggieMiller,JalenRose,TravisBest,JermaineO'neal,AustinCroshere,JeffFoster,AlHarrington,DerrickMckey
2000,LAL,KobeBryant,ShaquilleO'neal,DerekFisher,RickFox,HoraceGrant,RobertHorry,BrianShaw,TyronnLue
2000,MIA,EddieJones,AnthonyMason,AlonzoMourning,BrianGrant,DanMajerle,AnthonyCarter,EddieHouse,BruceBowen
2000,MIL,RayAllen,GlennRobinson,SamCassell,ErvinJohnson,TimThomas,ScottWilliams,JasonCaffey,LindseyHunter
2000,MIN,KevinGarnett,TerrellBrandon,WallySzczerbiak,AnthonyPeeler,LaphonsoEllis,FelipeLopez,ReggieSlater,SamMitchell
2000,NYK,LatrellSprewell,AllanHouston,KurtThomas,MarkJackson,GlenRice,MarcusCamby,CharlieWard,OthellaHarrington
2000,ORL,TracyMcgrady,DarrellArmstrong,BoOutlaw,PatGarrity,MikeMiller,TroyHudson,DeeBrown,AndrewDeclercq
2000,PHI,AllenIverson,DikembeMutombo,AaronMckie,TyroneHill,EricSnow,JumaineJones,GeorgeLynch,RajaBell
2000,PHO,JasonKidd,ShawnMarion,TonyDelk,CliffordRobinson,MarioElie,TomGugliotta,RodneyRogers,JakeTsakalidis
2000,POR,RasheedWallace,SteveSmith,ScottiePippen,DamonStoudamire,ArvydasSabonis,DetlefSchrempf,StaceyAugmon,DaleDavis
2000,SAC,ChrisWebber,PejaStojakovic,DougChristie,VladeDivac,JasonWilliams,BobbyJackson,ScotPollard,HidayetTurkoglu
2000,SAS,TimDuncan,DavidRobinson,AntonioDaniels,DannyFerry,TerryPorter,AveryJohnson,SeanElliott,MalikRose
2000,TOR,VinceCarter,AlvinWilliams,AntonioDavis,CharlesOakley,ChrisChilds,DellCurry,JeromeWilliams,MorrisPeterson
2000,UTA,BryonRussell,KarlMalone,JohnStockton,DonyellMarshall,OldenPolynice,DannyManning,GregOstertag,DavidBenoit
2001,BOS,AntoineWalker,PaulPierce,KennyAnderson,EricWilliams,TonyBattie,RodneyRogers,TonyDelk,WalterMccarty
2001,CHA,BaronDavis,DavidWesley,P.j.Brown,GeorgeLynch,EldenCampbell,JamaalMagloire,LeeNailon,StaceyAugmon
2001,DAL,MichaelFinley,DirkNowitzki,SteveNash,NickVan Exel,RaefLafrentz,EduardoNajera,GregBuckner,AdrianGriffin
2001,DET,CliffordRobinson,BenWallace,JerryStackhouse,ChuckyAtkins,CorlissWilliamson,MichaelCurry,DamonJones,JonBarry
2001,IND,ReggieMiller,JermaineO'neal,BradMiller,RonArtest,KevinOllie,RonMercer,JamaalTinsley,JeffFoster
2001,LAL,KobeBryant,ShaquilleO'neal,RobertHorry,RickFox,DerekFisher,DeveanGeorge,SamakiWalker,BrianShaw
2001,MIN,ChaunceyBillups,WallySzczerbiak,KevinGarnett,RadoslavNesterovic,AnthonyPeeler,GaryTrent,JoeSmith,SamMitchell
2001,NJN,JasonKidd,KenyonMartin,KeithVanhorn,KerryKittles,RichardJefferson,LuciousHarris,AaronWilliams,ToddMacculloch
2001,ORL,TracyMcgrady,DarrellArmstrong,PatGarrity,HoraceGrant,TroyHudson,MontyWilliams,MikeMiller,PatrickEwing
2001,PHI,AllenIverson,DerrickColeman,DikembeMutombo,EricSnow,AaronMckie,MattHarpring,CorieBlount,SpeedyClaxton
2001,POR,RasheedWallace,BonziWells,ScottiePippen,DamonStoudamire,DerekAnderson,DaleDavis,RubenPatterson,SteveKerr
2001,SAC,ChrisWebber,MikeBibby,DougChristie,VladeDivac,HidayetTurkoglu,BobbyJackson,PejaStojakovic,ScotPollard
2001,SAS,TimDuncan,BruceBowen,TonyParker,SteveSmith,MalikRose,AntonioDaniels,DannyFerry,TerryPorter
2001,SEA,GaryPayton,DesmondMason,BrentBarry,VinBaker,VladimirRadmanovic,RandyLivingston,RashardLewis,JeromeJames
2001,TOR,AntonioDavis,AlvinWilliams,KeonClark,ChrisChilds,MorrisPeterson,JeromeWilliams,HakeemOlajuwon,DellCurry
2001,UTA,KarlMalone,JohnStockton,DonyellMarshall,AndreiKirilenko,BryonRussell,GregOstertag,QuincyLewis,RustyLarue
2002,BOS,PaulPierce,AntoineWalker,TonyDelk,WalterMccarty,EricWilliams,TonyBattie,J.R.Bremer,MarkBlount
2002,DAL,MichaelFinley,SteveNash,DirkNowitzki,NickVan Exel,RaefLafrentz,EduardoNajera,RajaBell,ShawnBradley
2002,DET,BenWallace,RichardHamilton,CliffordRobinson,ChaunceyBillups,TayshaunPrince,MehmetOkur,ChuckyAtkins,MichaelCurry
2002,IND,JermaineO'neal,RonArtest,JamaalTinsley,ReggieMiller,RonMercer,BradMiller,AlHarrington,TimHardaway
2002,LAL,KobeBryant,ShaquilleO'neal,DerekFisher,RobertHorry,DeveanGeorge,BrianShaw,MarkMadsen,JanneroPargo
2002,MIL,GaryPayton,SamCassell,DesmondMason,TimThomas,ToniKukoc,AnthonyMason,MichaelRedd,ErvinJohnson
2002,MIN,KevinGarnett,WallySzczerbiak,TroyHudson,RadoslavNesterovic,AnthonyPeeler,KendallGill,MarcJackson,RodStrickland
2002,NJN,JasonKidd,KenyonMartin,RichardJefferson,KerryKittles,JasonCollins,LuciousHarris,RodneyRogers,AaronWilliams
2002,NOH,BaronDavis,P.j.Brown,JamaalMagloire,DavidWesley,GeorgeLynch,JamalMashburn,RobertTraylor,StaceyAugmon
2002,ORL,TracyMcgrady,DrewGooden,DarrellArmstrong,GordanGiricek,PatGarrity,JacqueVaughn,ChrisWhitney,AndrewDeclercq
2002,PHI,AllenIverson,DerrickColeman,EricSnow,KeithVanhorn,KennyThomas,AaronMckie,TyroneHill,GregBuckner
2002,PHO,ShawnMarion,StephonMarbury,AnferneeHardaway,AmareStoudemire,JoeJohnson,JakeVoskuhl,ScottWilliams,BoOutlaw
2002,POR,BonziWells,RasheedWallace,DamonStoudamire,ZacharyRandolph,DaleDavis,RubenPatterson,JeffMcinnis,AntonioDaniels
2002,SAC,PejaStojakovic,MikeBibby,DougChristie,BobbyJackson,VladeDivac,JarenJackson,ChrisWebber,HidayetTurkoglu
2002,SAS,TimDuncan,TonyParker,JackStephens,BruceBowen,EmmanuelGinobili,MalikRose,DavidRobinson,SpeedyClaxton
2002,UTA,KarlMalone,MattHarpring,GregOstertag,JohnStockton,AndreiKirilenko,CalbertCheaney,MarkJackson,TonyMassenburg
2003,BOS,PaulPierce,MarkBlount,ChuckyAtkins,WalterMccarty,RickyDavis,JiriWelsch,ChrisMihm,MarcusBanks
2003,DAL,DirkNowitzki,SteveNash,MichaelFinley,MarquisDaniels,AntoineWalker,AntawnJamison,JoshHoward,EduardoNajera
2003,DEN,MarcusCamby,AndreMiller,VoshonLenard,CarmeloAnthony,MaybynerHilario,EarlBoykins,JonBarry,FranciscoElson
2003,DET,RichardHamilton,BenWallace,ChaunceyBillups,RasheedWallace,TayshaunPrince,CorlissWilliamson,LindseyHunter,MehmetOkur
2003,HOU,SteveFrancis,JimJackson,CuttinoMobley,YaoMing,KelvinCato,MauriceTaylor,BostjanNachbar,MarkJackson
2003,IND,JermaineO'neal,RonArtest,ReggieMiller,AlHarrington,JamaalTinsley,AnthonyJohnson,JeffFoster,FredJones
2003,LAL,KobeBryant,ShaquilleO'neal,KarlMalone,GaryPayton,DerekFisher,DeveanGeorge,KareemRush,StanislavMedvedenko
2003,MEM,PauGasol,JamesPosey,JasonWilliams,LorenzenWright,MikeMiller,BonziWells,StromileSwift,ShaneBattier
2003,MIA,CaronButler,LamarOdom,DwyaneWade,EddieJones,BrianGrant,RaferAlston,UdonisHaslem,MalikAllen
2003,MIL,DesmondMason,MichaelRedd,JoeSmith,DamonJones,ToniKukoc,BrevinKnight,BrianSkinner,ErickStrickland
2003,MIN,KevinGarnett,LatrellSprewell,SamCassell,TrentonHassell,FredHoiberg,ErvinJohnson,WallySzczerbiak,MichaelOlowokandi
2003,NJN,JasonKidd,RichardJefferson,KerryKittles,KenyonMartin,JasonCollins,RodneyRogers,LuciousHarris,AaronWilliams
2003,NOH,BaronDavis,P.j.Brown,DavidWesley,JamaalMagloire,StaceyAugmon,DarrellArmstrong,GeorgeLynch,DavidWest
2003,NYK,StephonMarbury,AnferneeHardaway,KurtThomas,ShandonAnderson,NazrMohammed,FrankWilliams,VinBaker,MikeSweetney
2003,SAC,PejaStojakovic,MikeBibby,DougChristie,ChrisWebber,BradMiller,AnthonyPeeler,VladeDivac,DariusSongaila
2003,SAS,TimDuncan,TonyParker,BruceBowen,EmmanuelGinobili,HidayetTurkoglu,RadoslavNesterovic,RobertHorry,DevinBrown
2004,BOS,PaulPierce,RickyDavis,GaryPayton,AntoineWalker,RaefLafrentz,AlJefferson,DelonteWest,MarcusBanks
2004,CHI,KirkHinrich,AndresNocioni,AntonioDavis,TysonChandler,ChrisDuhon,BenGordon,OthellaHarrington,AdrianGriffin
2004,DAL,DirkNowitzki,JasonTerry,MichaelFinley,JoshHoward,JerryStackhouse,ErickDampier,MarquisDaniels,AlanHenderson
2004,DEN,MarcusCamby,AndreMiller,CarmeloAnthony,KenyonMartin,EarlBoykins,MaybynerHilario,GregBuckner,DermarrJohnson
2004,DET,RichardHamilton,TayshaunPrince,ChaunceyBillups,BenWallace,RasheedWallace,AntonioMcdyess,LindseyHunter,CarlosArroyo
2004,HOU,TracyMcgrady,DavidWesley,YaoMing,JonBarry,BobSura,MikeJames,RyanBowen,ScottPadgett
2004,IND,JermaineO'neal,StephenJackson,ReggieMiller,AnthonyJohnson,DaleDavis,JamaalTinsley,JeffFoster,FredJones
2004,MEM,PauGasol,ShaneBattier,JasonWilliams,MikeMiller,JamesPosey,LorenzenWright,BrianCardinal,EarlWatson
2004,MIA,EddieJones,DwyaneWade,UdonisHaslem,DamonJones,ShaquilleO'neal,KeyonDooling,AlonzoMourning,RasualButler
2004,NJN,JasonKidd,VinceCarter,NenadKrstic,RichardJefferson,JasonCollins,TravisBest,CliffordRobinson,BrianScalabrine
2004,PHI,AllenIverson,SamuelDalembert,AndreIguodala,ChrisWebber,KyleKorver,AaronMckie,MarcJackson,WillieGreen
2004,PHO,ShawnMarion,SteveNash,AmareStoudemire,QuentinRichardson,JimJackson,JoeJohnson,StevenHunter,LeandrinhoBarbosa
2004,SAC,PejaStojakovic,MikeBibby,CuttinoMobley,KennyThomas,BradMiller,BobbyJackson,DariusSongaila,MauriceEvans
2004,SAS,TimDuncan,TonyParker,BruceBowen,EmmanuelGinobili,RobertHorry,BrentBarry,NazrMohammed,BenoUdrih
2004,SEA,RayAllen,LukeRidnour,AntonioDaniels,RashardLewis,JeromeJames,NickCollison,ReggieEvans,DamienWilkins
2004,WAS,GilbertArenas,LarryHughes,AntawnJamison,BrendanHaywood,JaredJeffries,JuanDixon,MichaelRuffin,EtanThomas