8604,1201,2224,3425,1846,749,469,2276,6866,3291,2590,2012,0,10
9008,1155,2424,3579,2202,683,594,1990,7099,3581,2369,1781,0,65
8937,1227,2475,3702,1925,729,514,2058,6903,3457,2563,1985,0,38
8670,1258,2243,3501,2007,632,322,1995,7609,3556,1909,1486,0,72
8322,1109,2177,3286,1984,561,214,2008,6928,3204,2487,1868,0,46
9986,1325,2497,3822,2030,720,380,2108,7960,3784,3051,2388,0,30
8174,1201,2111,3312,1819,884,492,2125,6986,3236,2330,1689,0,13
9006,1403,2366,3769,2026,611,301,2158,7284,3560,2513,1826,0,60
8878,1216,2347,3563,2099,705,390,1901,7335,3573,2223,1711,0,21
8827,1325,2267,3592,2091,833,484,2006,7245,3491,2540,1815,0,30
8769,1037,2450,3487,2271,719,385,2092,7151,3572,2206,1576,0,49
9117,1165,2491,3656,2363,808,551,1955,7382,3780,2113,1540,0,17
9276,1261,2408,3669,2319,862,530,2198,7472,3722,2340,1802,0,30
8768,1092,2374,3466,2068,750,458,2204,7314,3477,2371,1780,0,34
8849,1137,2205,3342,1976,861,314,1917,7255,3505,2386,1783,0,56
9156,1091,2618,3709,2369,857,591,2061,7073,3636,2427,1865,0,19
9019,1234,2490,3724,2205,876,416,1996,7326,3587,2430,1810,0,35
9080,1243,2388,3631,2244,769,480,2034,7535,3741,2191,1573,0,25
9209,1304,2582,3886,2048,685,643,2114,7276,3571,2668,2052,0,15
8737,1169,2144,3313,2098,764,292,2078,7283,3477,2246,1651,0,132
8531,1167,2434,3601,1945,628,438,1986,7145,3343,2376,1813,0,32
8301,962,2325,3287,1948,637,386,2110,6825,3332,2080,1595,0,42
8662,1155,2533,3688,2151,641,392,1895,7517,3549,2072,1499,0,65
8281,1135,2368,3503,1815,608,485,2268,6776,3210,2387,1833,0,28
9180,1253,2489,3742,2126,652,568,2014,7334,3657,2457,1817,0,49
8743,1125,2525,3650,2043,580,483,2008,6728,3369,2545,1951,0,54
8463,1190,2170,3360,1871,634,357,2193,7334,3405,2179,1628,0,25
8575,1213,2228,3441,2117,566,313,2193,7224,3390,2366,1740,0,55
10371,1149,2443,3592,2272,664,368,2131,7656,3980,2978,2371,0,40
9112,1298,2345,3643,2027,741,564,2160,7391,3561,2581,1938,0,52
9092,1282,2452,3734,1820,685,391,2225,7349,3646,2382,1709,0,91
8680,1403,2284,3687,1977,648,429,1871,7366,3504,2225,1622,0,50
8379,1141,2372,3513,1897,753,494,2041,7164,3332,2176,1612,0,103
8785,1086,2276,3362,2056,743,402,2359,7284,3604,2158,1551,0,26
9400,1258,2505,3763,2356,848,517,1999,7585,3919,2161,1549,0,13
8890,1167,2415,3582,2233,763,455,2281,7015,3544,2329,1753,0,49
8746,1194,2320,3514,2096,918,481,2295,7227,3501,2354,1714,0,30
8707,1168,2273,3441,2075,719,338,2195,7178,3523,2171,1603,0,58
9119,1031,2389,3420,2264,856,622,2183,6974,3616,2471,1846,0,41
8705,1123,2517,3640,2223,753,429,2029,7140,3508,2157,1635,0,54
9006,1142,2355,3497,2054,706,367,2012,7187,3629,2387,1719,0,29
9272,1253,2537,3790,2257,600,555,2217,7613,3698,2335,1812,0,64
8896,1131,2196,3327,1878,636,299,2353,7101,3552,2341,1693,0,99
8795,1103,2544,3647,2103,691,460,2057,7178,3505,2362,1747,0,38
9094,1147,2362,3509,1895,700,357,2196,7446,3679,2282,1714,0,22
8485,1047,2583,3630,1983,643,397,2072,7168,3400,2105,1626,0,59
8335,1139,2433,3572,1945,573,665,2022,7146,3352,2111,1586,0,45
9191,1273,2532,3805,2216,789,521,2062,7547,3711,2348,1730,0,39
9102,1267,2527,3794,2086,666,400,2192,7373,3537,2690,1983,0,45
7964,1173,2414,3587,1738,617,290,2236,6995,3252,1983,1430,0,30
9243,1296,2381,3677,2227,552,348,2067,7550,3674,2462,1852,0,43
10105,1214,2524,3738,2336,789,352,2091,7999,3951,2696,2179,0,24
9239,1312,2477,3789,2108,679,572,2122,7602,3623,2588,1921,0,72
8908,1281,2284,3565,1964,856,430,2138,7508,3627,2199,1620,0,34
8145,1206,2260,3466,1931,646,422,2131,7446,3338,1934,1402,0,67
8911,1299,2294,3593,2150,755,411,2086,7723,3707,1910,1447,0,50
9328,1256,2407,3663,2155,765,409,2432,7485,3719,2530,1839,0,51
9433,1235,2433,3668,2519,844,479,1931,7512,3964,2031,1495,0,10
8740,1095,2477,3572,2116,662,532,2131,7133,3486,2299,1731,0,37
8672,1266,2427,3693,2143,911,592,2166,7140,3510,2301,1622,0,30
8198,1080,2263,3343,2034,701,378,2180,6793,3272,2282,1621,0,33
9191,1334,2596,3930,2016,812,577,2041,7212,3600,2650,1966,0,25
8776,1094,2518,3612,2300,749,495,2062,7158,3555,2189,1626,0,40
8808,1180,2380,3560,2030,749,384,1960,7124,3459,2512,1855,0,35
9375,1232,2599,3831,2261,675,469,2095,7340,3697,2468,1887,0,94
8903,1394,2108,3502,2087,820,408,2284,7634,3625,2195,1589,0,64
9019,1152,2569,3721,2278,677,437,1969,7277,3597,2459,1796,0,29
8938,1093,2550,3643,2176,758,595,2017,7342,3525,2440,1844,0,44
8134,1099,2430,3529,2046,733,400,1958,7059,3306,2059,1452,0,70
8321,1112,2232,3344,1827,626,558,2091,6809,3230,2414,1838,0,23
9194,1159,2538,3697,2122,673,430,1949,7235,3616,2407,1907,0,55
8501,1141,2300,3441,2095,687,454,2196,6972,3305,2508,1871,0,20
8386,1213,2388,3601,1930,630,375,2206,7232,3362,2178,1619,0,43
9052,1090,2265,3355,2164,579,360,1906,7235,3618,2350,1774,0,42
10147,1133,2444,3577,2482,711,352,2279,7983,3935,2690,2200,0,77
9602,1427,2434,3861,2256,697,417,2177,7910,3798,2547,1974,0,32
9008,1390,2171,3561,1837,830,348,2108,7534,3519,2577,1915,0,55
9071,1200,2483,3683,2204,621,515,2317,7533,3729,2139,1583,0,30
8566,1002,2398,3400,2169,834,398,2061,7130,3447,2119,1624,0,48
9023,1144,2273,3417,2229,715,383,2200,7230,3516,2495,1939,0,52
9478,1095,2499,3594,2455,726,478,2054,7250,3854,2272,1712,0,58
8666,1135,2385,3520,2113,642,489,2167,6970,3432,2354,1743,0,59
9019,1221,2313,3534,2148,814,499,2243,7258,3614,2488,1742,0,49
8763,1088,2230,3318,2041,803,360,2281,6837,3386,2510,1944,0,47
8838,1181,2382,3563,2032,807,653,2040,6833,3384,2706,2041,0,29
9101,1066,2298,3364,2214,693,388,2147,7220,3677,2204,1673,0,74
9277,1251,2194,3445,2082,814,397,2134,7189,3632,2637,1988,0,25
9862,1230,2528,3758,2361,685,491,2146,7721,3909,2604,1965,0,79
9077,1307,2382,3689,1981,567,385,2020,7325,3634,2424,1785,0,24
8865,1064,2332,3396,2233,636,350,1884,7083,3460,2460,1918,0,27
9428,1096,2522,3618,2230,695,604,1978,7242,3606,2708,2115,0,101
8423,1027,2387,3414,2192,556,320,1989,6907,3344,2201,1664,0,71
8743,1161,2345,3506,2009,665,541,2047,7119,3444,2371,1782,0,73
9412,1116,2630,3746,2287,645,414,1781,7325,3721,2307,1860,0,110
8916,1074,2366,3440,1992,622,468,2071,6909,3453,2526,1981,0,29
8903,1203,2445,3648,2096,622,472,2173,7364,3470,2491,1867,0,96
9116,1095,2345,3440,2152,575,335,1796,7280,3560,2324,1844,0,152
9841,1331,2303,3634,2266,894,424,2152,7976,3876,2568,2016,0,73
9508,1403,2534,3937,2302,691,397,2076,7999,3840,2262,1783,0,45
9052,1327,2139,3466,1759,803,284,2136,7555,3498,2531,1944,0,112
9118,1325,2395,3720,2239,683,597,2033,7440,3748,2261,1581,0,41
8879,1198,2623,3821,1945,625,366,2237,7324,3489,2516,1871,0,30
9413,1167,2327,3494,2342,661,300,2169,7275,3664,2595,2022,0,63
8784,1163,2434,3597,1934,534,497,1840,7119,3527,2208,1674,0,56
9696,1063,2550,3613,2575,695,481,1931,7254,3952,2232,1702,0,90
9090,1256,2353,3609,2164,689,486,2239,7256,3564,2473,1873,0,89
8975,1233,2325,3558,2163,772,415,2011,7445,3646,2237,1631,0,52
8627,1116,2102,3218,1999,754,267,2398,7101,3435,2350,1706,0,51
9261,1301,2364,3665,1999,817,534,1971,6992,3443,2883,2316,0,59
8858,1026,2425,3451,2335,727,349,2034,7144,3507,2280,1757,0,87
9469,1202,2298,3500,2225,821,516,1957,7374,3708,2667,2002,0,51
9412,1127,2470,3597,2316,757,443,2180,7202,3698,2571,1961,0,55
8376,1019,2287,3306,2185,649,343,1974,6910,3277,2305,1777,0,45
8937,1081,2554,3635,2143,712,697,1961,7302,3478,2434,1878,0,103
8655,1012,2395,3407,2088,709,393,1869,7383,3534,1989,1478,0,109
8906,1249,2405,3654,2025,736,434,2170,7029,3447,2704,1979,0,33
9359,1054,2753,3807,2387,641,511,1756,7312,3718,2248,1785,0,138
8962,1280,2278,3558,2006,609,400,2166,7227,3476,2499,1922,0,88
8836,1086,2455,3541,2064,627,436,2267,7239,3478,2325,1748,0,132
9453,1059,2454,3513,2108,605,369,1733,7254,3631,2643,2050,0,141
9410,1223,2317,3540,2140,826,421,2164,7868,3705,2416,1929,0,71
9363,1276,2461,3737,2319,738,340,2101,7750,3754,2300,1800,0,55
9299,1271,2344,3615,2018,751,354,2032,7567,3650,2517,1912,0,87
9379,1316,2434,3750,2318,745,551,1991,7671,3759,2434,1776,0,85
8519,1138,2613,3751,2159,659,381,2135,7150,3441,2183,1614,0,23
8907,1159,2258,3417,1968,694,501,1931,7165,3388,2683,2067,0,64
9618,1101,2555,3656,2433,693,419,2031,7343,3834,2329,1812,0,138
9390,1189,2420,3609,2158,805,460,2210,7310,3601,2701,2063,0,125
8949,1183,2483,3666,2128,749,345,2129,7301,3548,2396,1810,0,43
8094,1081,2170,3251,1877,714,308,2213,7034,3239,2237,1534,0,82
9051,1326,2378,3704,2017,862,490,1798,7058,3435,2810,2130,0,51
9023,1034,2449,3483,2272,773,379,2260,6993,3518,2683,1949,0,38
9436,1153,2316,3469,2180,859,356,2205,7281,3610,2799,2142,0,74
8924,1135,2377,3512,2304,602,388,2134,7220,3538,2338,1818,0,30
9120,1069,2413,3482,2260,800,390,2115,7104,3596,2523,1882,0,46
8564,1145,2256,3401,1977,745,295,2168,7059,3335,2331,1815,0,79
8871,1068,2479,3547,2199,717,666,2038,7083,3453,2694,1930,0,35
8442,1066,2432,3498,1748,626,716,1796,7148,3311,2286,1704,0,116
9024,1350,2478,3828,2077,700,511,2152,7141,3435,2661,2019,0,135
9237,933,2585,3518,2421,561,526,1710,7051,3645,2153,1740,0,207
8596,1248,2400,3648,2143,677,438,1922,7155,3382,2254,1754,0,78
8558,1257,2420,3677,1912,672,559,1853,7122,3349,2554,1779,0,81
9567,1219,2494,3713,2017,688,424,1873,7373,3594,2717,2148,0,231
9569,1294,2368,3662,2317,754,421,2184,7951,3744,2568,1975,0,106
9118,1245,2649,3894,2021,643,436,2078,7237,3544,2602,1991,0,39
9188,1193,2351,3544,2083,715,321,2138,7412,3551,2526,1970,0,116
8765,1190,2481,3671,2227,654,555,1973,7262,3465,2355,1746,0,89
8698,1132,2464,3596,2170,697,311,2097,7324,3454,2170,1696,0,94
8566,1231,2137,3368,1971,751,432,2004,7332,3311,2515,1866,0,78
9656,1127,2515,3642,2428,728,482,1853,7245,3740,2550,2012,0,164
9052,1119,2322,3441,2044,845,393,2180,7282,3457,2549,1953,0,185
8893,1169,2409,3578,1991,643,397,2353,7083,3374,2607,2000,0,145
8508,1108,2162,3270,1941,704,396,2028,7023,3329,2362,1725,0,125
8729,1178,2327,3505,1943,768,540,1774,6792,3335,2617,1971,0,88
9111,1113,2366,3479,2354,703,397,2047,7190,3575,2499,1900,0,61
9667,1180,2413,3593,2359,767,387,2082,7249,3650,2928,2269,0,98
9095,1282,2441,3723,2185,513,397,2007,7413,3522,2479,1974,0,77
8882,1285,2347,3632,2220,786,325,1930,7456,3532,2292,1701,0,117
9325,1373,2395,3768,2184,705,450,2224,7451,3593,2571,1948,0,191
8844,1194,2456,3650,2240,835,628,2040,7514,3485,2389,1735,0,139
8690,1305,2315,3620,1750,755,685,1775,7397,3356,2531,1935,0,43
8844,1228,2379,3607,2062,635,537,2050,7102,3443,2441,1873,0,85
9315,930,2440,3370,2448,620,415,1804,6905,3599,2300,1846,0,271
8609,1170,2459,3629,2149,712,475,1849,7015,3434,2221,1685,0,56
8566,1015,2289,3304,2070,733,526,1836,6755,3313,2438,1813,0,127
8960,1341,2495,3836,1984,645,446,1734,7191,3413,2510,1980,0,154
9573,1163,2442,3605,2300,832,401,1982,7961,3770,2289,1841,0,192
8957,1181,2482,3663,2011,588,394,1957,7018,3461,2612,1977,0,58
8771,1140,2252,3392,2005,741,283,2155,7404,3463,2204,1754,0,91
8935,1239,2530,3769,1936,712,502,1865,7354,3465,2483,1936,0,69
8581,1078,2457,3535,1977,619,345,2038,7154,3436,1982,1546,0,163
8103,1191,2350,3541,1885,721,520,1908,7194,3190,2305,1644,0,79
9250,1073,2491,3564,2347,672,404,1715,7078,3576,2480,1956,0,142
8697,1117,2335,3452,2194,671,380,1989,7079,3366,2364,1832,0,133
8235,1075,2262,3337,1795,727,385,2042,6857,3208,2308,1682,0,137
8655,1286,2194,3480,2012,789,445,2361,7232,3363,2306,1750,0,179
8667,1219,2307,3526,1897,672,465,1866,6785,3214,2731,2087,0,152
8901,1113,2379,3492,2332,675,353,2045,7302,3551,2200,1681,0,118
9518,1251,2491,3742,2307,726,347,2091,7460,3661,2701,2079,0,117
8855,1232,2731,3693,2116,582,493,1895,7337,3458,2324,1795,0,144
9314,1184,2335,3519,2344,739,468,1991,7559,3706,2412,1769,0,133
9135,1313,2314,3627,2146,775,447,2380,7443,3544,2442,1826,0,221
8899,1066,2553,3619,2407,771,627,1986,7092,3484,2404,1802,0,129
8653,1229,2297,3526,1875,698,502,1922,7164,3355,2476,1914,0,29
9102,1372,2316,3688,1990,817,474,1880,7230,3412,2709,2168,0,110
8958,1179,2442,3621,2189,639,418,1876,7143,3520,2349,1840,0,78
8566,1138,2250,3338,2323,705,264,2068,7430,3426,2060,1580,0,134
8726,1018,2453,3471,2213,722,376,1855,6968,3448,2106,1656,0,174
8923,1033,2475,3508,2260,791,586,1592,6904,3466,2438,1821,0,170
8484,1048,2397,3445,1867,579,476,1739,6917,3244,2263,1785,0,211
9675,1206,2513,3719,2282,811,436,2088,8140,3813,2314,1821,0,228
8740,1154,2546,3700,2027,522,406,1939,6879,3395,2379,1830,0,120
9558,1323,2561,3884,2009,831,643,1946,7977,3730,2384,1904,0,194
8897,1211,2554,3765,2016,789,501,2026,7196,3412,2527,1909,0,164
8767,1065,2497,3562,2012,563,418,2105,6945,3385,2275,1795,0,202
8712,1156,2384,3540,2208,815,530,1937,7428,3526,2220,1606,0,54
9406,1094,2612,3706,2282,724,421,1672,7143,3584,2508,2011,0,227
8016,1309,2211,3520,1958,744,408,2124,7116,3221,2103,1477,0,97
8932,1133,2272,3405,2071,821,323,1953,7167,3399,2382,1955,0,179
8506,1204,2419,3623,1793,773,431,1966,7226,3333,2260,1653,0,187
9567,1322,2265,3587,2083,900,446,2053,7611,3701,2366,1779,0,386
9174,1143,2356,3499,2110,689,354,1721,7201,3500,2504,1970,0,204
9727,1095,2619,3714,2280,693,416,1933,7545,3754,2594,2051,0,168
9395,1384,2381,3765,2212,828,388,2026,7795,3695,2416,1789,0,216
8651,1141,2454,3595,1970,624,409,1877,7351,3362,2104,1620,0,307
8652,1295,2181,3476,2037,961,423,2153,7409,3469,2367,1651,0,63
9196,1397,2238,3635,2083,864,494,2027,7478,3564,2379,1775,0,293
8588,1050,2607,3657,2108,720,583,1894,6595,3182,2742,2110,0,114
8879,1254,2354,3608,2048,694,325,2054,7591,3519,2318,1789,0,52
8901,1273,2187,3460,1820,717,353,1871,7019,3417,2544,1943,0,124
9023,1066,2707,3773,2423,539,455,1717,7148,3563,2153,1791,0,106
8232,962,2211,3173,2080,778,262,1889,7183,3270,1967,1487,0,205
8977,1075,2279,3354,2172,814,388,1906,7090,3531,2140,1665,0,250
8411,1128,2380,3508,2106,645,512,1666,6977,3214,2201,1637,0,346
8384,1042,2419,3461,1776,664,398,1733,6831,3246,2261,1735,0,157
9397,1169,2532,3701,2275,814,329,2047,8015,3716,2201,1737,0,228
8556,1185,2458,3643,1996,512,418,1961,6980,3333,2252,1713,0,177
9534,915,2385,3300,1978,756,488,2010,7208,3489,2858,2313,0,243
8752,1217,2638,3855,2194,809,551,1934,7250,3483,2267,1633,0,153
8962,940,2388,3328,2023,552,350,1972,6807,3381,2335,1906,0,294
8509,1056,2362,3418,1978,782,507,1859,6853,3319,2458,1815,0,56
9079,1097,2460,3557,2232,655,445,1737,7010,3434,2417,1902,0,309
8247,1242,2313,3555,1957,736,388,2123,7345,3383,2028,1393,0,88
8691,1108,2246,3354,2046,826,326,2086,7146,3380,2273,1722,0,209
7803,1196,2053,3249,1844,789,344,1901,6876,3067,2137,1596,0,73
8208,1363,2324,3687,1475,774,481,1952,7415,3157,2350,1754,0,140
8879,1187,2426,3613,2140,714,492,1828,7089,3434,2349,1775,0,236
9090,1304,2465,3769,1993,617,294,1975,7525,3457,2725,2060,0,116
9039,1111,2406,3517,1932,687,365,1697,7028,3437,2509,1976,0,189
9423,1053,2651,3704,2109,668,501,1825,7139,3544,2716,2159,0,176
9365,1355,2552,3907,2085,749,364,2048,7547,3572,2734,2031,0,190
8341,952,2363,3315,2052,546,392,1863,7056,3305,1964,1515,0,216
8718,1163,2474,3637,2037,799,554,1854,6997,3388,2535,1888,0,54
8769,1323,2255,3578,1874,701,335,2064,7243,3466,2167,1606,0,231
8760,953,2501,3454,2212,677,491,2031,6593,3330,2484,1874,0,226
8832,1198,2450,3648,2214,561,424,1929,7581,3598,2093,1599,0,37
9003,1235,2420,3655,1864,729,374,1768,7223,3349,2544,2034,0,271
9145,1088,2697,3785,2160,672,565,1695,7214,3695,1997,1646,0,109
8428,1027,2200,3227,2019,759,304,1946,7033,3286,2214,1725,0,131
9024,1148,2342,3490,2212,822,438,1751,7125,3632,2111,1605,0,155
8343,1011,2329,3340,2240,643,450,1672,6857,3259,2176,1665,0,160
8195,984,2360,3344,1821,581,397,1840,6890,3245,1986,1512,0,193
9828,1520,2530,4050,2005,856,406,2235,8868,3901,2263,1726,0,300
8205,1206,2452,3658,1825,487,367,1869,6875,3194,2211,1686,0,131
9564,1113,2306,3419,1954,803,378,2207,7346,3566,2761,2162,0,270
8753,1275,2508,3783,1906,796,409,1874,7287,3403,2200,1631,0,316
9159,1018,2376,3394,2181,658,357,2088,6994,3450,2479,2010,0,249
8491,1246,2500,3746,2119,725,507,2043,7315,3391,2273,1596,0,113
8717,1078,2440,3518,2091,642,384,1524,6911,3343,2261,1805,0,226
8349,1232,2302,3534,1904,756,387,2080,7139,3280,2307,1649,0,140
8727,1079,2162,3241,2075,894,330,2033,6948,3337,2241,1796,0,257
8169,1275,2113,3388,1885,712,440,1864,7276,3265,2082,1531,0,108
8441,1400,2348,3748,1782,748,600,1954,7459,3311,2245,1658,0,161
8455,1053,2436,3489,2172,638,418,1764,6822,3308,2147,1654,0,185
8684,1233,2429,3662,1809,602,306,1976,7256,3298,2447,1818,0,270
8641,984,2496,3480,1824,678,479,1629,6925,3289,2366,1868,0,195
9348,1132,2598,3730,2209,687,535,1850,7199,3573,2680,2064,0,138
9407,1202,2561,3763,2254,724,410,1975,7369,3577,2538,1912,0,341
7928,1027,2218,3245,1991,631,513,2075,6818,3086,2105,1540,0,216
8782,1131,2657,3788,2140,670,571,1896,6988,3409,2459,1883,0,81
8744,1222,2173,3395,2042,861,380,1973,7117,3500,2143,1608,0,136
8527,867,2474,3341,2217,652,451,1796,6537,3214,2472,1951,0,148
8313,1173,2390,3563,2081,588,468,1927,7268,3390,2028,1478,0,55
8711,1288,2498,3786,2123,793,320,1771,7476,3492,2074,1517,0,210
8745,1095,2583,3678,2072,636,484,1686,7196,3543,1917,1549,0,110
8980,1164,2367,3531,2284,822,309,1819,7568,3613,2168,1637,0,117
9011,1173,2439,3612,2279,672,480,1693,7168,3643,2132,1587,0,138
8926,1041,2450,3491,2260,616,621,1556,7025,3427,2259,1819,0,253
8007,1194,2439,3633,1630,536,349,1867,7104,3120,1999,1499,0,268
8176,1350,2352,3702,1553,773,461,1984,7380,3262,2067,1526,0,126
8113,1210,2421,3631,1899,546,357,1646,6867,3191,2108,1566,0,165
9732,1137,2376,3513,2064,854,375,2049,7427,3767,2606,1944,0,254
8366,1074,2432,3506,2058,656,571,1769,6894,3273,2020,1491,0,329
9197,1083,2564,3647,2398,705,393,2137,7079,3498,2364,1868,0,333
8440,1132,2393,3525,2053,824,498,1873,7076,3347,2223,1601,0,145
8229,1156,2196,3352,1803,756,400,1543,6977,3183,2278,1744,0,119
8608,1187,2366,3553,1749,670,373,1819,7061,3256,2329,1839,0,257
8609,1297,2172,3469,2018,863,317,1904,7216,3321,2104,1596,0,371
8237,1167,2168,3335,2025,619,526,1866,7342,3366,1857,1379,0,126
8641,1512,2392,3904,1937,736,615,1834,7580,3473,2009,1471,0,224
8328,1185,2489,3674,2130,634,382,1905,6947,3312,2049,1503,0,201
8330,1171,2329,3500,1792,643,367,1977,7102,3220,2268,1693,0,197
8358,1058,2309,3367,1755,692,482,1582,6761,3187,2267,1757,0,227
9194,1088,2558,3646,2202,673,582,1852,7219,3553,2397,1861,0,227
9135,1294,2549,3843,2065,753,410,1983,7352,3476,2463,1858,0,325
8549,1054,2354,3408,1957,727,618,1763,7189,3348,2162,1615,0,238
8524,1229,2552,3781,2010,729,608,1799,7090,3377,2246,1652,0,118
8737,1282,2257,3539,1877,775,448,1952,7128,3380,2263,1772,0,205
