8604,1201,2224,3425,1846,749,469,2276,6866,3291,2590,2012,0,10
8877,1097,2543,3640,2188,715,448,1746,6866,3379,2490,1961,0,158
8395,1069,2345,3414,2011,713,422,1852,7301,3364,1956,1521,0,146
8814,1290,2344,3634,2084,806,278,1807,7272,3392,2221,1648,0,382
8502,1076,2436,3512,1999,647,458,1862,7093,3453,1912,1486,0,110
9030,1095,2508,3603,2161,639,473,1790,7210,3512,2374,1831,0,175
8625,1290,2283,3573,2133,783,410,1804,7205,3475,1952,1431,0,244
8832,929,2496,3425,2349,615,536,1580,6887,3425,2119,1699,0,283
8141,1234,2265,3499,1683,649,355,2302,7271,3164,2171,1530,0,283
8626,1266,2564,3830,1735,651,565,2039,7282,3352,2360,1784,0,138
8252,1293,2316,3608,1941,580,249,1747,7211,3267,1957,1426,0,292
9014,1219,2384,3603,2010,693,383,2056,7212,3474,2465,1768,0,298
8531,985,2532,3517,2115,682,543,1699,6744,3280,2090,1584,0,387
8836,1220,2455,3675,2144,615,403,2045,7022,3371,2399,1837,0,257
8783,1183,2360,3543,2242,847,491,1920,7329,3544,2177,1562,0,133
8546,1103,2288,3391,2013,782,431,1778,6994,3309,2304,1741,0,187
8495,1134,2384,3518,1688,609,350,2011,6850,3127,2476,1908,0,333
8392,1050,2113,3163,2084,863,393,1978,6924,3268,2081,1544,0,312
8046,940,2204,3144,2001,649,455,2028,6529,3043,2247,1794,0,166
8431,1291,2506,3797,1872,693,526,1892,7084,3272,2258,1732,0,155
8328,1150,2660,3810,2125,680,372,2111,6898,3209,2316,1717,0,193
8652,1040,2566,3606,1952,542,467,1925,6708,3257,2495,1821,0,317
8556,1031,2431,3462,2038,672,566,1604,7075,3225,2259,1776,0,330
9298,1141,2510,3651,2087,752,455,1739,7093,3494,2539,1912,0,398
8898,1226,2507,3733,1969,770,425,1892,7343,3361,2551,1901,0,275
8847,1137,2281,3418,2075,768,348,2085,7264,3360,2447,1865,0,262
8652,919,2542,3461,2012,582,514,1844,6762,3311,2346,1794,0,236
8884,1222,2254,3476,1906,944,409,1971,7140,3473,2259,1720,0,218
8709,1041,2463,3504,2177,746,344,1965,6828,3336,2491,1907,0,130
8353,1031,2317,3348,2110,673,359,1795,7065,3302,2107,1575,0,174
8318,1250,2423,3673,2056,915,449,1625,7039,3247,2070,1556,0,268
8267,1037,2380,3417,1928,674,440,1849,7057,3333,2003,1463,0,138
8732,1019,2475,3494,2214,724,394,1747,7100,3382,2135,1632,0,336
8033,1143,2391,3534,2102,740,354,1750,6815,3245,1859,1310,0,233
8296,1090,2353,3443,2049,705,426,1701,6731,3133,2254,1736,0,294
7801,1271,2150,3421,1629,767,299,2007,7070,3055,1942,1450,0,241
8221,1105,2557,3662,1763,679,686,1926,6781,3156,2423,1739,0,170
7949,1027,2320,3347,1767,602,309,1935,7017,3169,1715,1253,0,358
8844,1183,2396,3579,2198,804,511,1789,7145,3512,2304,1529,0,291
8292,926,2619,3545,2087,717,485,1646,6733,3197,1978,1469,0,429
8280,1130,2409,3539,2055,706,457,1974,6516,3167,2387,1762,0,184
8447,1120,2410,3530,2169,807,421,1769,7163,3343,2128,1509,0,252
8233,1260,2204,3464,1983,751,461,1877,7316,3291,1967,1410,0,241
8475,1235,2407,3642,1856,643,374,2024,6896,3197,2223,1744,0,337
7949,1126,2154,3280,1946,800,407,1821,6807,3044,2181,1530,0,331
7930,990,2343,3333,1967,600,440,2016,6535,2985,2303,1777,0,183
8461,1300,2556,3856,1900,696,576,1693,7115,3169,2495,1900,0,223
8076,1175,2542,3717,2067,752,385,2001,6735,3098,2097,1564,0,316
8666,1177,2356,3533,2070,683,456,1713,6883,3341,2346,1590,0,394
8033,1012,2394,3406,1827,663,525,1488,6819,3103,2112,1509,0,318
8876,1220,2453,3673,2261,745,460,1639,7080,3429,2301,1674,0,344
8795,1302,2460,3762,2070,744,409,1827,7427,3371,2396,1781,0,272
8291,1122,2349,3471,2029,669,355,1979,7027,3179,2292,1676,0,257
8202,1189,2597,3786,1896,561,450,1662,6688,3178,2151,1597,0,249
8687,1148,2233,3381,2112,1053,365,1914,6901,3338,2374,1769,0,242
8354,1059,2385,3444,2179,751,364,1988,6729,3207,2379,1761,0,179
8229,1071,2189,3260,1823,701,321,1715,6826,3195,2162,1618,0,221
7921,1104,2272,3376,1757,738,412,1804,6680,2986,1948,1410,0,539
8428,1156,2320,3476,1783,612,361,1975,6847,3179,2268,1708,0,362
8249,832,2395,3227,2072,620,399,1685,6438,3051,2042,1587,0,560
8325,1106,2294,3400,1970,797,352,1962,6710,3191,2065,1500,0,443
7417,1045,2237,3282,1672,630,349,1694,6255,2756,1982,1507,0,398
8462,1514,2433,3947,1941,579,348,1811,7342,3227,2210,1622,0,386
8309,1040,2402,3442,1836,660,585,2063,6461,3098,2305,1700,0,413
8053,958,2204,3162,1872,705,420,2151,6633,3060,1941,1439,0,494
8667,1101,2371,3472,2017,649,391,1804,6873,3217,2395,1687,0,546
8491,880,2440,3320,2060,721,514,1714,6579,3159,2039,1527,0,646
8136,1051,2290,3341,1877,703,363,1939,6248,2983,2390,1796,0,374
7927,1064,2076,3140,1805,787,435,2152,6888,3060,2079,1476,0,331
8616,1126,2316,3442,2078,750,563,1933,7088,3284,2072,1523,0,525
8293,1092,2272,3364,1779,662,298,2000,6738,3144,2133,1569,0,436
8146,1063,2187,3250,1737,674,359,1858,6586,3022,2259,1608,0,494
7726,883,2090,2973,1780,609,402,2074,6219,2792,2355,1824,0,318
8042,1213,2569,3782,1884,544,548,1844,6738,2939,2305,1750,0,414
8054,929,2473,3402,2055,591,387,2102,6394,2985,2114,1552,0,532
9091,1149,2457,3606,2281,672,488,1726,6899,3460,2465,1648,0,523
7820,1105,2230,3335,1566,643,576,1835,6577,2949,2125,1567,0,355
9073,1027,2403,3430,2198,687,312,1839,6967,3356,2352,1777,0,584
8451,1352,2443,3795,1846,668,467,2024,7134,3217,2230,1555,0,462
8056,1073,2325,3398,1824,650,457,2040,6463,3025,2317,1647,0,359
8742,1029,2661,3690,1919,656,456,1871,6687,3236,2487,1836,0,434
9055,1068,2337,3405,2115,917,392,2067,6741,3310,2564,1944,0,491
8726,874,2412,3286,2256,758,392,2045,6339,3243,2483,1939,0,301
8242,1044,2219,3263,1749,648,404,1949,6899,3176,2013,1457,0,433
8059,1182,2148,3330,1609,771,319,1714,6665,2985,2012,1523,0,566
8495,1050,2427,3477,1792,653,406,2041,6942,3163,2284,1630,0,539
8431,987,2256,3243,1907,582,277,1815,6618,3108,2119,1631,0,584
8625,1247,2411,3658,2033,745,345,1807,6892,3293,2004,1495,0,544
7473,867,2055,2922,1818,674,340,1685,5998,2761,1775,1355,0,596
8409,1408,2379,3787,1913,642,342,1836,7431,3124,1975,1426,0,735
8013,1057,2487,3544,1851,521,597,1882,6657,3001,2173,1614,0,397
7822,884,2440,3324,1610,506,352,1953,6122,2810,2206,1657,0,545
8334,1173,2285,3458,1889,706,470,1835,6700,3056,2340,1775,0,447
8404,919,2455,3374,1982,645,476,1753,6638,3078,2106,1611,0,637
8144,1010,2262,3272,1917,579,323,2031,6205,2979,2416,1823,0,363
8153,979,2190,3169,1672,703,411,2008,6618,3126,1984,1392,0,509
8438,995,2303,3298,2080,722,516,1702,6706,3216,2049,1529,0,477
7909,999,2495,3494,1752,574,439,2158,6348,2902,2187,1553,0,552
7837,973,2164,3137,1755,582,307,1943,6490,3034,1914,1412,0,357
8024,985,2271,3256,1867,650,481,1994,6481,2974,2314,1797,0,279
7684,1350,2503,3853,1752,627,571,1880,6750,2881,2244,1672,0,250
7971,829,2449,3278,1822,645,377,1864,6382,3003,1954,1480,0,485
8571,966,2401,3367,2080,663,406,1709,6640,3203,2232,1543,0,622
7746,1031,2161,3192,1629,643,420,1777,6418,2796,2263,1662,0,492
8552,1009,2501,3510,2001,623,331,1776,6673,3159,2472,1907,0,327
8145,1160,2577,3737,1760,594,417,1859,6688,3064,2321,1537,0,480
8163,1114,2345,3459,1829,643,436,2131,6494,2971,2407,1759,0,462
8477,937,2586,3523,2044,645,536,1820,6602,3148,2261,1663,0,518
8572,954,2449,3403,1999,882,393,1967,6401,3074,2424,1843,0,581
7994,1071,2213,3284,1927,745,493,1987,6598,3084,1953,1412,0,414
8404,993,2373,3366,2139,667,418,2046,6417,3129,2302,1769,0,377
7362,957,2170,3127,1706,728,333,1852,6483,2772,1998,1446,0,372
8408,930,2327,3257,1815,592,506,1981,6618,3202,2076,1511,0,493
7774,1021,2350,3371,1557,701,427,1591,6307,2812,1955,1491,0,659
8248,1095,2188,3283,1792,810,315,1915,6967,3066,2199,1649,0,467
8108,910,2298,3208,2021,597,349,1702,6342,2988,1984,1541,0,591
8458,1235,2461,3696,2142,716,332,1617,6923,3277,1848,1381,0,523
7173,909,2159,3068,1714,655,315,1882,5972,2704,1773,1282,0,483
7431,1040,2262,3302,1663,654,351,1798,6452,2813,1918,1375,0,430
8020,994,2452,3446,1889,503,487,1784,6687,2934,1992,1516,0,636
7723,858,2292,3150,1554,632,283,1652,6095,2827,1995,1487,0,582
8171,1086,2259,3345,1822,611,359,1787,6567,2997,2180,1696,0,481
8248,927,2565,3492,2013,685,347,1610,6484,3037,1992,1503,0,671
7819,1029,2390,3419,1750,585,394,1977,6254,2851,2336,1687,0,430
7969,1092,2242,3334,1662,733,441,1964,6696,2989,2074,1517,0,474
8200,1092,2414,3506,1845,740,575,1818,6642,3018,2330,1613,0,551
7776,957,2402,3359,1735,650,439,1919,6235,2822,2022,1454,0,678
7818,955,2263,3218,1610,632,348,1892,6303,2967,2104,1560,0,324
7882,957,2302,3259,1874,618,557,1818,6436,2937,2180,1637,0,371
7974,1410,2376,3786,1726,677,481,1865,7091,2994,2031,1502,0,484
7819,973,2516,3489,1809,629,378,2033,6227,2882,2119,1585,0,470
7719,1071,2221,3292,1689,694,363,1643,6497,2839,1975,1474,0,567
8215,1267,2355,3622,1695,683,394,1733,6850,3003,2450,1776,0,433
8431,916,2376,3292,2067,664,322,1727,6705,3143,2125,1618,0,527
8114,1058,2494,3552,1710,640,435,1928,6465,3000,2261,1613,0,501
7908,1100,2307,3407,1799,588,362,1946,6611,3000,2067,1494,0,414
7418,1101,2129,3230,1661,646,431,1764,6391,2827,1929,1386,0,378
8274,1010,2271,3281,1931,904,388,1803,6415,2995,2295,1725,0,559
7829,1135,2254,3389,1714,722,517,1883,6632,2897,2008,1446,0,589
8454,889,2410,3299,2199,748,418,1981,6217,3131,2416,1858,0,334
7313,1023,2155,3178,1862,657,464,1755,6453,2819,1734,1230,0,445
8147,1010,2420,3430,1921,712,402,1815,6678,3208,1979,1400,0,331
7860,1105,2418,3523,1569,653,491,1671,6352,2887,2314,1749,0,337
7864,1196,2044,3240,1816,987,366,2203,6934,3012,1964,1425,0,415
7923,985,2341,3326,1941,691,312,1757,6344,2968,2186,1641,0,346
7931,1243,2438,3681,1952,696,353,1691,6801,3064,2009,1492,0,311
7585,955,2331,3286,1894,814,419,1939,6207,2817,2187,1653,0,298
7494,1007,2281,3288,1535,646,466,1643,6754,2882,1738,1308,0,422
7300,1040,2157,3197,1547,664,393,1937,6412,2677,2147,1658,0,288
7721,1044,2338,3382,1597,678,344,1805,6373,2862,2288,1704,0,293
7237,1288,2473,3761,1708,621,448,1859,6884,2845,1912,1358,0,189
8099,987,2350,3337,1799,686,294,1653,6513,2946,2120,1634,0,573
7874,874,2348,3222,1889,645,368,1859,6223,2921,2136,1631,0,401
7865,1040,2276,3316,1533,625,456,1827,6690,2930,2047,1480,0,525
8652,1079,2471,3550,2009,734,556,1859,6536,3146,2743,1863,0,497
7787,1028,2419,3447,1758,665,429,1982,6327,2850,2082,1539,0,548
7748,1035,2236,3271,1649,733,357,1915,6399,2918,2167,1663,0,249
8290,1063,2429,3492,2068,639,427,1882,6844,3157,2253,1673,0,303
8170,1344,2137,3481,1685,777,314,1917,6928,3055,2351,1750,0,310
7509,978,2434,3412,1787,634,278,1947,6413,2864,1812,1399,0,382
7387,1178,2203,3381,1694,649,441,1617,6455,2771,2138,1552,0,293
7651,1125,2294,3419,1729,729,490,1878,6409,2837,2352,1734,0,243
8166,991,2452,3443,2124,756,429,1765,6710,3138,1948,1459,0,431
7734,1086,2522,3608,1766,585,464,1859,6397,2885,2226,1640,0,324
7637,1094,2304,3398,1836,596,420,1810,6684,2957,2096,1440,0,283
7587,984,2638,3622,1839,516,568,1731,6187,2898,2164,1489,0,302
8246,931,2225,3156,1986,804,376,1812,6458,3052,2109,1521,0,621
7781,1187,2149,3336,1746,769,663,1851,6813,2965,2060,1479,0,372
8279,962,2405,3367,2070,648,412,1961,6113,2993,2644,2044,0,249
7923,1081,2313,3394,1960,614,349,1809,6567,3006,2145,1586,0,325
7969,1121,2341,3462,1900,689,379,1839,6811,3080,2156,1489,0,320
4315,676,1499,2175,782,346,260,987,3760,1539,1422,1040,0,197
4650,680,1458,2138,1073,453,255,1193,4164,1816,1077,745,0,273
4644,480,1493,1973,1110,443,247,1101,3718,1671,1384,1034,0,268
4095,573,1394,1967,1017,436,169,1112,3837,1539,1185,840,0,177
4322,472,1316,1788,1093,452,203,1208,3561,1562,1356,1016,0,182
4581,645,1478,2123,921,352,292,1065,4033,1749,1210,881,0,202
4674,647,1392,2039,969,376,275,1144,3989,1681,1325,1010,0,302
4518,605,1412,2017,1009,444,208,1139,3716,1660,1283,950,0,248
4416,816,1559,2375,1037,414,221,1270,4173,1730,1175,794,0,162
4711,536,1539,2075,1058,386,260,960,3798,1755,1187,865,0,336
4733,574,1452,2026,1005,316,223,1082,3866,1731,1228,977,0,294
4519,665,1293,1958,820,424,236,1223,4007,1711,1225,883,0,214
4950,619,1482,2101,1095,389,287,1231,3935,1841,1503,1027,0,241
4449,503,1512,2015,1019,327,304,1035,3565,1616,1262,928,0,289
4584,570,1369,1939,1030,442,202,1142,3818,1753,1155,847,0,231
4647,754,1392,2146,1218,426,272,1185,4327,1838,1143,849,0,122
4569,715,1437,2152,923,491,273,1134,4160,1691,1251,962,0,225
4320,551,1510,2061,963,395,262,1140,3704,1610,1218,892,0,208
4473,688,1445,2133,1067,496,213,935,3943,1687,1252,876,0,223
4483,729,1428,2157,934,542,271,1152,3883,1656,1486,1073,0,98
4779,598,1418,2016,1249,444,200,1022,4004,1797,1215,924,0,261
4742,646,1570,2216,1073,411,290,1126,3956,1747,1349,1002,0,246
5009,706,1573,2279,1129,444,232,1016,4307,1918,1293,883,0,290
4640,614,1584,2198,1101,421,351,1010,3812,1740,1415,988,0,172
4743,676,1422,2098,1087,393,201,1047,3976,1756,1354,922,0,309
4557,712,1447,2159,1036,439,321,1139,3940,1660,1330,1011,0,226
4666,555,1508,2063,1204,398,276,1133,3620,1684,1510,1158,0,140
4443,650,1359,2009,964,420,199,1123,3838,1643,1408,1009,0,148
4560,595,1403,1998,1064,393,193,1151,3969,1768,1198,845,0,179
7735,1146,2570,3716,1548,500,466,1718,6807,3000,1987,1477,814,258
8146,1108,2420,3528,1741,794,287,2223,6879,3054,2175,1621,1259,417
8072,884,2635,3519,2023,732,480,1670,6533,2935,2458,1863,1001,339
6952,1032,2323,3356,1636,646,383,1908,6180,2565,2089,1482,1031,340
7950,1010,2499,3510,1940,713,363,2219,6734,2977,2205,1653,920,343
8316,931,2444,3375,1810,592,416,1770,7047,3195,1751,1407,1326,519
8115,1073,2590,3663,1911,554,618,1962,6911,3057,2116,1531,1397,470
8483,917,2458,3375,1707,665,292,2011,6636,3044,2506,1956,1223,439
7834,1300,2438,3736,1851,730,363,2043,7141,2996,2147,1497,1067,345
8156,1008,2586,3594,1774,613,438,1663,6663,3001,2145,1573,1624,581
8306,842,2612,3454,1857,559,422,1786,6640,3047,2008,1629,1487,583
7546,955,2377,3332,1479,578,494,1821,6757,2877,1826,1363,1267,429
8267,1117,2738,3855,1921,613,532,1841,6836,3137,2368,1649,1047,344
7739,921,2619,3540,1931,582,524,1947,6462,2974,1827,1345,1202,446
8298,1016,2373,3390,1852,671,383,2020,6827,3174,1982,1558,1069,394
8079,1016,2471,3487,2205,622,444,1913,6910,3226,1769,1379,716,248
8036,1040,2315,3355,1688,720,393,1913,6882,2979,2041,1601,1374,477
7555,802,2521,3323,1588,514,360,1983,6372,2897,1805,1410,936,351
8206,1145,2540,3685,1709,743,467,1967,7014,3169,2142,1574,870,294
7771,1147,2468,3615,1817,791,386,1939,6776,2993,2226,1577,643,208
8111,1022,2558,3580,2098,744,433,1973,6771,3093,1934,1467,1245,458
7991,966,2560,3526,1925,633,402,1865,6430,3021,2029,1542,1128,407
8607,1056,2635,3692,1953,787,381,1729,7288,3276,2017,1521,1656,534
7886,927,2666,3593,1819,614,549,1716,6394,2952,2214,1652,883,330
8125,1042,2483,3525,1878,657,345,1776,6946,3108,1960,1363,1611,546
7968,1098,2449,3547,1947,666,544,1989,6882,2980,2068,1583,1171,425
7914,936,2426,3363,2041,629,445,2013,6380,2962,2150,1661,854,329
7702,1005,2324,3328,1700,609,345,1881,6440,2892,2060,1594,898,324
7921,1064,2438,3502,1771,594,380,2149,6681,3010,2107,1566,890,335
7459,1028,2490,3518,1559,634,387,1863,6668,2876,1811,1374,933,333
7759,897,2367,3264,1708,769,336,1952,6485,2773,2190,1621,1633,592
7539,1033,2608,3641,1900,665,455,1753,6501,2800,2146,1599,984,340
7181,926,2260,3186,1810,675,379,1902,6411,2721,1909,1410,950,329
7561,1015,2440,3455,1708,642,436,1902,6532,2890,2040,1561,659,220
8239,831,2571,3402,1740,618,492,1907,6716,3085,1954,1552,1357,517
7918,1044,2583,3627,1970,552,538,1820,6877,2979,1964,1448,1444,512
7837,1108,2626,3734,1629,613,447,1955,6880,2919,2233,1610,1112,389
7584,1345,2385,3730,1788,742,410,1727,7175,2937,2024,1428,964,282
7972,919,2524,3443,1613,587,358,1657,6494,2943,2086,1582,1412,504
7591,921,2595,3516,1763,563,487,1925,6431,2828,2009,1539,1159,396
7581,962,2559,3521,1585,490,513,1775,6467,2896,2061,1429,1063,360
8251,1085,2583,3668,1888,564,490,1872,6685,3109,2333,1594,1275,439
7289,813,2435,3248,1630,633,304,1725,6258,2694,1874,1423,1384,478
8260,975,2500,3475,1844,672,386,1928,6798,3112,1874,1474,1481,562
7982,1002,2470,3472,2083,682,456,1899,6871,3148,1737,1364,901,322
7552,909,2337,3246,1603,649,407,1982,6550,2781,2146,1629,1084,361
7275,773,2524,3297,1520,545,346,1863,6198,2755,1727,1374,1115,391
7992,1069,2450,3519,1803,674,481,2071,6873,3013,2068,1476,1346,490
7763,1075,2600,3675,1692,690,408,1673,6487,2902,2277,1697,803,262
7710,970,2529,3499,1905,775,429,1864,6757,2944,1973,1490,1054,332
7824,960,2481,3440,1963,672,419,1745,6416,3004,1899,1447,1057,369
8343,987,1718,3692,1852,793,432,1596,6969,3132,2075,1600,1353,479
7886,902,2712,3614,1778,568,576,1551,6262,2884,2340,1673,1094,445
7978,999,2422,3421,1792,657,409,1733,6649,3029,1986,1454,1169,466
8007,1118,2529,3647,2004,599,519,1745,6972,3048,1984,1482,1164,429
7959,943,2383,3326,2111,661,463,2108,6289,2960,2280,1714,852,325
7522,894,2431,3325,1899,586,359,1733,6539,2870,1892,1457,947,325
7645,1016,2370,3386,1647,630,383,1913,6453,2833,2245,1704,848,275
7711,955,2445,3400,1656,667,350,1702,6610,2901,1942,1486,1194,423
7901,891,2570,3461,1722,793,293,1775,6731,2852,1960,1498,1946,699
7700,1059,2505,3564,1759,653,456,1747,6580,2893,2105,1568,994,346
7335,924,2359,3283,1817,633,361,1834,6491,2811,1958,1413,868,300
7812,968,2483,3451,1891,572,470,1752,6582,2948,1980,1529,1026,387
8629,918,2568,3486,1811,581,386,1841,6930,3200,1994,1608,1645,621
7559,1117,2310,3427,1817,613,462,1871,6870,2915,1756,1306,1285,423
7738,810,2366,3176,1765,648,565,1695,6301,2846,1954,1478,1510,568
8009,1334,2493,3827,1706,650,523,1884,6989,2998,2344,1693,994,320
7572,1025,2411,3436,1482,537,445,1476,6629,2837,1893,1402,1480,496
7938,930,2568,3498,1884,658,436,1876,6580,2935,2155,1663,1195,405
7846,1083,2474,3557,1714,510,540,1625,6668,2970,2026,1498,1147,408
8304,1022,2607,3629,1882,625,478,1823,6839,3150,2138,1494,1439,510
7372,984,2413,3397,1785,646,488,1571,6535,2851,1883,1334,1096,336
7150,902,2544,3446,1664,547,448,1846,6382,2801,1708,1236,899,312
7996,841,2557,3398,1847,596,388,1788,6577,3041,1767,1321,1583,593
8145,1059,2562,3621,1993,524,427,1739,6887,3175,1754,1399,1047,396
7889,1039,2515,3554,1990,716,490,1734,6816,3042,1907,1402,1194,403
7514,876,2458,3334,1720,558,288,1800,6520,2817,1786,1406,1344,474
8240,942,2440,3382,1804,665,384,1700,6893,3087,1917,1446,1660,620
7461,1092,2534,3626,1638,705,363,1646,6436,2804,2104,1639,715,214
7802,1072,2430,3501,1837,668,400,1784,6934,3097,1630,1250,1096,358
7925,1085,2444,3529,1926,702,368,1613,6671,3004,1901,1451,1318,466
8578,1013,2702,3715,1958,741,375,1560,7003,3267,2154,1618,1160,426
7932,907,2566,3473,1643,625,537,1575,6363,2913,2249,1668,1211,438
8014,968,2333,3301,1926,698,364,1732,6681,3131,1672,1263,1292,489
7494,1114,2336,3450,1779,688,454,1771,6727,2919,1717,1269,1109,387
7871,1109,2349,3458,1999,749,523,1971,6374,2869,2430,1853,842,280
7609,1055,2393,3448,1715,570,354,1763,6664,2938,1866,1428,786,305